movieId,director
4442,Michael Schultz
4443,Peter Hyams
4444,Bruce Lee
4445,Brett Leonard
4446,Hironobu Sakaguchi
4447,Robert Luketic
4448,Frank Oz
4450,Larry Clark
4451,Joel Hopkins
4452,Jon Favreau
4453,Don Kempf
4454,Mark Osborne
4458,George Casey
4459,George Casey
4462,Paul Flaherty
4464,Lawrence Kasdan
4465,Jonathan Kaplan
4466,Andrew Davis
4467,Terry Gilliam
4469,Michael Winner
4470,Aki Kaurismäki
4471,Bud Yorkin
4473,Peter Markle
4474,Garry Marshall
4475,Kevin Reynolds
4477,Randal Kleiser
4478,Mike Nichols
4479,Clint Eastwood
4480,Chuck Russell
4482,James Bridges
4483,Allan Arkush
112062,Bruno Dumont
112062,Bruno Dumont
4486,Glenn Gordon Caron
4487,Roger Donaldson
4488,Dennis Hopper
4489,John Landis
4490,Michael Ritchie
4491,Martin Campbell
4492,Stephen Herek
4493,Mick Garris
4495,Joan Micklin Silver
4496,Annabel Jankel
4498,Buddy Van Horn
4499,Frank Oz
4500,Peter Greenaway
4501,James Signorelli
4502,John R. Cherry III
4503,Taylor Hackford
4506,Roman Polanski
4508,Michael Apted
4509,Howard Deutch
4511,Neil Jordan
4515,Andrew Solt
4516,Bud Smith 
4518,Ken Russell
4519,Don Bluth
4520,Greg Beeman
4521,Richard Benjamin
4522,Bob Swaim
4523,Robert Redford
4524,Paul Mazursky
4526,Richard Benjamin
4527,William Richert
4528,Christopher Crowe
4529,Percy Adlon
4531,Walter Hill
4532,Ken Wiederhorn
4533,Dan O'Bannon
4534,Geoff Burrowes
4535,George T. Miller
4537,Sidney Lumet
4538,Ken Russell
4539,Boaz Davidson
4541,Wes Craven
4543,Roger Spottiswoode
4544,Kenneth Johnson
4545,John Badham
4546,George Sluizer
4550,Ted Kotcheff
4552,Shinya Tsukamoto
4553,John Carpenter
4555,Paul Bogart
4557,Francis Ford Coppola
4558,Ivan Reitman
4559,Brian Gilbert
4560,Jon Hess
4561,Anthony Hickox
4562,Thom Eberhardt
4563,Yahoo Serious
4564,Steven Spielberg
4565,Sam Firstenberg
4566,Sam Firstenberg
4567,Cedric Sundstrom
4569,Robert Radler
4570,Christopher Guest
4571,Stephen Herek
4572,Ridley Scott
4573,Ron Shelton
4577,Brian De Palma
4578,Emile Ardolino
4584,Marc Rocco
4585,Howard Zieff
4587,Julien Temple
4589,Martin Davidson
4590,Paul Mazursky
4591,Terry Jones
4592,Dave Thomas
4593,Sidney Lumet
4600,Thom Eberhardt
4602,Eddie Murphy
4603,Bruce Beresford
4605,Bruce Robinson
4606,Jonathan Kaplan
4608,Peter Yates
4610,Pat O'Connor
4612,Denys Arcand
4614,Jean-Claude Van Damme
4615,Uli Edel
4616,John G. Avildsen
4617,Joe Pytka
4618,George P. Cosmatos
4619,Richard Greenberg
4621,Amy Heckerling
4622,Joan Micklin Silver
4623,David S. Ward
4624,Peter Jackson
4625,Michael Anderson
4626,Steve De Jarnatt
4627,Thomas Schlamme
4628,Woody Allen
4629,John Irvin
4630,Thomas J. Wright
4632,Andrew Davis
4634,Arthur Penn
4636,Mark Goldblatt
4638,Joe Johnston
4639,Joe Roth
4640,Takeshi Kitano
4641,Terry Zwigoff
4642,John Cameron Mitchell
4643,Tim Burton
4644,Silvio Soldini
4645,Kiyoshi Kurosawa
4649,David Wain
4652,Jim Wynorski
4654,Rowdy Herrington
4655,John Duigan
4658,Alejandro Jodorowsky
4659,Michael Caton-Jones
4660,Paul Bartel
4661,Harold Becker
4662,Arthur Hiller
4663,Stan Dragoti
4664,Lewis Gilbert
4666,Blake Edwards
4667,James Ivory
4670,Joseph Ruben
4673,Andrei Konchalovsky
4674,Nick Castle
4675,Francis Veber
4676,Jeff Kanew
4677,Roger Spottiswoode
4678,Jay Levey
4679,John Hughes
4680,Robert Bierman
4681,Danny DeVito
4682,Steve Miner
4684,Will Mackenzie
4686,Robert Klane
4687,John Schlesinger
4688,Bruce Beresford
4690,Francis Ford Coppola
4691,Paul Donovan
4692,Tony Richardson
4696,Peter Medak
4697,Frank Henenlotter
4698,Peter Mullan
4699,Michael Cristofer
4700,Garry Marshall
4701,Brett Ratner
4703,Claire Denis
4704,Howard Hawks
4705,Édouard Molinaro
4706,Édouard Molinaro
4709,Joshua Logan
4710,Don Siegel
4711,Steven M. Martin
4712,François Truffaut
4713,Ken Russell
4714,Buddy Van Horn
4716,Nicolas Roeg
4717,Robert Clouse
4718,J.B. Rogers
4719,Bobby Farrelly
4720,Alejandro Amenábar
4721,Les Mayfield
4722,Julie Davis
4723,Scott McGehee
4724,John Carney
4725,Brad Anderson
4727,John Madden
4728,Jerry Zucker
4731,Paul Cox
4732,Blair Hayes
4733,Woody Allen
4734,Kevin Smith
4735,John Carpenter
4736,Mike Tollin
4737,Éva Gárdos
4738,Brad Anderson
4740,Ben Elton
4741,Lukas Moodysson
4743,María Ripoll
4744,Victor Salva
4745,Tim Blake Nelson
4748,Jon Turteltaub
4749,Charles T. Kanganis
4750,Shin Sang-ok
4751,Buzz Kulik
4752,William Lustig
4753,Richard Wenk
4754,Robin Hardy
4755,Blair Treu
4756,Peter Hyams
4757,Stephen Herek
4761,Dan Cohen
4763,Yongyoot Thongkongtoon
4765,Michael Cuesta
4766,Barbet Schroeder
4767,Charles Lamont
4768,Fritz Lang
4769,Mark Jonathan Harris
4770,Daniel Sackheim
4771,Brian Robbins
4772,Bob Giraldi
4774,Barry Sonnenfeld
4775,Vondie Curtis-Hall
4776,Antoine Fuqua
4782,Edward Burns
4783,George Butler
4784,Karel Reisz
4787,Jodie Foster
4789,Brian De Palma
4792,William Castle
4795,Ralph Nelson
4796,Stanley Donen
4798,Stanley Donen
4799,Stanley Kramer
4800,Robert Stevenson
4801,William Wyler
4802,Blake Edwards
4803,Clint Eastwood
4804,Frank Capra
4806,Ján Kadár
4809,Mike Nichols
4810,Anthony Page
4811,Franc Roddam
4812,Harry Winer
4814,Gary Fleder
4815,Scott Hicks
4816,Ben Stiller
4818,Eric Hannah
4821,John Dahl
4822,Tim Hill
4823,Peter Chelsom
4826,Samuel Fuller
4830,Stuart Rosenberg
4831,Nancy Walker
4832,Robert Kaylor
4833,Peter Medak
4834,Tommy Chong
4835,Michael Apted
4836,Joel Oliansky
4837,William Friedkin
4840,François Truffaut
4842,John Irvin
4844,Barry Levinson
4846,Yuen Woo-ping
4848,David Lynch
4849,Christine Lahti
4851,Allison Anders
4854,Athur H. Nadel
4855,Don Siegel
4857,Norman Jewison
4859,David Stevens
4861,Ivan Galin
4862,Brian Gilbert
4863,John Waters
4865,Albert Hughes
4866,Rod Lurie
4867,Penny Marshall
4873,Richard Linklater
4874,Iain Softley
4875,Eric Bross
4876,Steve Beck
4878,Richard Kelly
4880,Irwin Winkler
4881,Joel Coen
4885,Harold Becker
4886,Pete Docter
4887,James Wong
4888,Richard Linklater
4889,David Mamet
4890,Bobby Farrelly
4893,Fred Walton
4895,DJ Pooh
4896,Chris Columbus
4897,Richard Glatzer
4898,David Atkins
4899,Gil Junger
4901,Tony Scott
4902,Guillermo del Toro
4903,Todd Field
4911,Terry Gilliam
4912,William Wyler
4914,Jean-Luc Godard
4915,Don Coscarelli
4920,Irving Rapper
4921,George Cukor
4923,Lewis Seiler
4925,Robert Moore
4927,Peter Weir
4928,Luis Buñuel
4929,Richard Donner
4930,Guy Hamilton
4932,Brian De Palma
4933,Peter Collinson
4936,Alan Parker
4941,Mike Hodges
4945,James Fargo
4947,Clint Eastwood
4948,Albert Band
4949,Joseph Zito
4951,Harry Hook
4952,Mike Hodges
4954,Lewis Milestone
4956,Richard Rush
4957,Clint Eastwood
4958,John Moore
4960,Stephen Kessler
4961,Scott J. Gill
4963,Steven Soderbergh
4964,Majid Majidi
4965,Patrick Stettner
4967,Danis Tanović
4968,Leon Ichaso
4969,René Clair
4970,Josef von Sternberg
4971,Paul Mazursky
4972,Herbert Ross
4973,Jean-Pierre Jeunet
4974,Joel Gallen
4975,Cameron Crowe
4976,Richard Eyre
4977,Mojtaba Mirtahasebi
4978,Ray Lawrence
4979,Wes Anderson
4980,Peter Hewitt
4981,Christopher Morahan
4984,Karel Reisz
4987,Lamont Johnson
4988,Jeff Bleckner
4989,Jesse Dylan
4990,John A. Davis
4992,James Mangold
4993,Peter Jackson
4994,Frank Darabont
4995,Ron Howard
4996,Jan Švankmajer
4998,Stanley Kramer
4999,William Wyler
5000,Haskell Wexler
5001,Zoltan Korda
5002,Ralph Bakshi
5003,Robert Taylor
5004,Blake Edwards
5008,Billy Wilder
5009,Michael Mann
5010,Ridley Scott
5012,Barbra Streisand
5013,Robert Altman
5014,Jessie Nelson
5015,Marc Forster
5016,Lasse Hallström
5017,Fritz Lang
5018,Barry Shils
5021,Robert Moore
5022,Joseph Losey
5023,Neal Jimenez
5025,Jake Kasdan
5026,Christophe Gans
5027,Walter Hill
5028,Tsai Ming-liang
5033,Fred Schepisi
5034,Anthony Minghella
5038,Jules Bass
5039,Matthew Robbins
5040,Richard Fleischer
5041,Ralph Bakshi
5042,Richard Elfman
5043,John G. Avildsen
5046,Gary Fleder
5047,Steve Oedekerk
5048,Brian Levant
5049,Walter Hill
5051,Lone Scherfig
5053,Mike Binder
5054,Douglas Trumbull
5055,Rob Cohen
5056,Werner Herzog
5057,Robert Aldrich
5059,Werner Herzog
5060,Robert Altman
5061,Gillian Armstrong
5062,John Frankenheimer
5063,Marlon Brando
5064,Kevin Reynolds
5065,Mark Pellington
5066,Adam Shankman
5071,Denis Villeneuve
5072,Rintaro
5073,Nanni Moretti
5074,Todd Solondz
5075,Gary Burns
5076,Stephen Sommers
5079,Gordon Douglas
5080,Dewey Nicks
5081,Jez Butterworth
5083,Sturla Gunnarsson
5085,Otto Preminger
5087,Bertrand Blier
5088,Bertrand Blier
5092,Shawn Levy
5093,Andrew Davis
5094,John McTiernan
5095,Billy Morrissette
5096,Patrick Read Johnson
5097,David Butler
5098,William A. Seiter
5099,Allan Dwan
5101,Richard Pryor
5102,Daniel Stern
5103,David M. Evans
5105,Nicolas Roeg
5106,Tamra Davis
5107,Gregory Hoblit
5108,Nick Cassavetes
5109,Robin Budd
5110,Jay Chandrasekhar
5111,Joseph Ruben
5114,Vincente Minnelli
5117,Herbert Ross
5119,Karel Reisz
5120,Joseph L. Mankiewicz
5121,Werner Herzog
5122,Robert Mulligan
5125,Robert Zemeckis
5127,Tom Shadyac
5128,Michael Rymer
5134,Barry Skolnick
5135,Mira Nair
5137,Doug Pray
5139,Michael Ritchie
5141,Michael Pressman
5142,Miloš Forman
5146,Yoshiaki Kawajiri
5147,Ingmar Bergman
5151,Michael Lehmann
5152,Randall Wallace
5153,Claire Denis
5159,Bill Kroyer
5161,Mark Rydell
5164,Gary Goldman
5165,Lucio Fulci
5167,Elliott Nugent
5168,Stanley Donen
5169,Fritz Lang
5170,Kevin Bray
5171,Simon Wells
5172,Steven Soderbergh
5177,Orson Welles
5179,John Cassavetes
5180,Julien Temple
5182,Terry Marcel
5186,Jerry Schatzberg
5187,Ronald Neame
5193,Richard Fleischer
5198,John Mackenzie
5199,Walter Hill
5202,Alain Resnais
5203,Roy Ward Baker
5205,Kevin Connor
5208,William Peter Blatty
5210,Andrea Bianchi
5214,Carl Reiner
5218,Chris Wedge
5219,Paul W.S. Anderson
5220,Tom Dey
5222,Charles Herman-Wurmfeld
5223,Lieven Debrauwer
5224,Justine Shapiro
5225,Alfonso Cuarón
5226,Michael Chapman
5227,Richard Fleischer
5229,Brian Sloan
5230,Norman Z. McLeod
5231,David Butler
5232,Victor Schertzinger
5233,Hal Walker
5234,Victor Schertzinger
5236,Éric Rohmer
5237,Harold Becker
5238,John Sayles
5241,Jay Sandrich
5242,Bill Persky
5243,Jackie Chan
5244,Robert Houston
5246,Hal Needham
5247,Hal Needham
5248,Dick Lowry
5250,Sidney Poitier
5254,Guillermo del Toro
5255,Wallace Wolodarsky
5256,Pete Jones
5258,David Gordon Green
5264,Jonathan Frakes
5264,Jonathan Frakes
5265,Danny DeVito
5266,David Fincher
5267,John Lee Hancock
5269,Michael Haneke
5271,Vanessa Middleton
5275,Martin Scorsese
5276,Ken Russell
5277,J. Lee Thompson
5278,James Frawley
5279,James Lapine
5282,Carl Franklin
5283,Walt Becker
5285,Peter Cattaneo
5288,Jayne Loader
5289,Robert Rossen
5291,Akira Kurosawa
5292,George Roy Hill
5293,Roger Michell
5294,Bill Paxton
5296,Roger Kumble
5297,Peter Bogdanovich
5298,Michel Gondry
5299,Joel Zwick
5300,Delmer Daves
5301,Richard Brooks
5302,Tom Gries
5303,John Patrick Shanley
5304,Roberto Rossellini
5305,John De Bello
5307,Arthur Hiller
5308,Leonard Nimoy
5309,Emile Ardolino
5312,Barbet Schroeder
5313,Chuck Russell
5315,Ethan Hawke
5316,Michael Apted
5319,Fabián Bielinsky
5323,James Isaac
5324,Stephen Herek
5325,Stacy Peralta
5329,D.J. Caruso
5333,Jean-Pierre Melville
5334,Roger Donaldson
5335,Dusan Makavejev
5337,Tom Mankiewicz
5339,Woody Allen
5341,Bob Fosse
5342,John McTiernan
5343,Tom Holland
5344,Douglas Day Stewart
5346,Zalman King
5348,Woody Allen
5349,Sam Raimi
5352,Michael Winner
5353,Milton Katselas
5354,Gene Saks
5356,Bill Rebane
5357,Charles Haid
5359,Martha Coolidge
5360,Michael Ritchie
5361,Randal Kleiser
5363,Ed Decter
5364,Adrian Lyne
5365,Éric Rohmer
5366,Ken Russell
5367,Stephen Frears
5372,David Butler
5373,Mikhail Kalatozov
5375,George Sidney
5377,Chris Weitz
5378,George Lucas
5379,Henry Bean
5380,Oliver Parker
5382,James Fargo
5383,Terence Fisher
5384,Robert Wise
5385,Martin Scorsese
5387,Michael Apted
5388,Christopher Nolan
5389,Kelly Asbury
5391,Jill Sprecher
5395,Karel Reisz
5398,Ralph Nelson
5400,Phil Alden Robinson
5401,Malcolm D. Lee
5404,David Hugh Jones
5410,Douglas Trumbull
5413,Marino Girolami
5414,Joel Schumacher
5415,Callie Khouri
5416,Finn Taylor
5417,Zacharias Kunuk
5418,Doug Liman
5419,Raja Gosnell
5420,John Woo
5421,Peter Care
5422,Alan Taylor
5425,Jan Svěrák
5427,Carl Gottlieb
5428,Tommy Chong
5433,Daniel Attias
5434,Anatole Litvak
5438,Emilio Estevez
5440,John Ford
5443,Jesse Vaughan
5444,Dean DeBlois
5445,Steven Spielberg
5446,Phillip Noyce
5447,John Sayles
5448,Tuck Tucker
5449,Steven Brill
5450,Nicole Holofcener
5452,Tom Ropelewski
5458,John Schultz
5459,Barry Sonnenfeld
5460,Craig McCracken
5462,John Stainton
5463,Rob Bowman
5464,Sam Mendes
5466,Yvan Attal
5470,Anthony Asquith
5471,James Bridges
5473,Rainer Werner Fassbinder
5475,Costa-Gavras
5477,Julio Médem
5478,Ellory Elkayem
5479,Kathryn Bigelow
5480,Rob Minkoff
5481,Jay Roach
5483,Nanette Burstein
5489,Werner Herzog
5490,James Frawley
5498,Akira Kurosawa
5500,Jerry Zucker
5501,Perry Andelin Blake
5502,M. Night Shyamalan
5503,Gabriele Muccino
5504,Robert Rodriguez
5505,Miguel Arteta
5506,Clint Eastwood
5507,Rob Cohen
5508,Michael Winterbottom
5515,Roy Andersson
5516,Jacques Audiard
5517,Claude Chabrol
5518,Bertrand Blier
5521,Christopher Cain
5522,Norman Jewison
5523,Ron Underwood
5524,John Stockwell
5525,Sandra Nettelbeck
5527,Neil LaBute
5528,Mark Romanek
5530,Andrew Niccol
5531,Walter Hill
5534,Ryosuke Hashiguchi
5535,Anne Fontaine
5538,Arna Selznick
5539,Dale Schott
5540,Desmond Davis
5541,Jim Abrahams
5544,Nicholas Meyer
5548,Paul Mazursky
5553,John Badham
5556,William Malone
5558,Ben Ramsey
5560,René Clair
5561,Herbert Ross
5562,Rich Murray
5564,John Polson
5568,Amy Heckerling
5569,Wes Craven
5570,Alejandro Amenábar
5572,Tim Story
5573,Bruce McCulloch
5574,Louis Leterrier
5575,Claude Miller
5577,Burr Steers
5581,Alan Alda
5582,Thom Eberhardt
5585,John R. Cherry III
5588,Wes Craven
5597,Burt Kennedy
5599,F.W. Murnau
5600,Philip Kaufman
5601,Clarence Brown
5602,Alexander Mackendrick
5603,Charles Crichton
5604,Alexander Mackendrick
5605,Lynne Ramsay
5607,Juan José Campanella
5608,Oliver Hirschbiegel
5609,Wych Kaosayananda
5611,Shekhar Kapur
5612,Luis Mandoki
5613,François Ozon
5615,Werner Herzog
5617,Steven Shainberg
5618,Hayao Miyazaki
5619,Eugene Jarecki
5620,Andy Tennant
5621,Kevin Donovan
5625,Brad Silberling
5628,Gérard Krawczyk
5629,Phil Vischer
5630,Brett Ratner
5632,Paul Greengrass
5633,Tom Tykwer
5636,Anthony Russo
5637,John Duigan
5638,Ishirô Honda
5641,Alan Rudolph
5642,Harold Becker
5643,Godfrey Reggio
5644,Sam Wood
5646,Miloš Forman
5649,Terence Fisher
5650,Rick Moranis
5651,Arthur Lubin
5655,Ed Bianchi
5662,David Steinberg
5663,David Twohy
5666,Roger Avary
5667,Jay Russell
5668,Peter Kosminsky
5669,Michael Moore
5670,Christian Charles
5672,Kunihiko Yuyama
5672,Kunihiko Yuyama
5673,Paul Thomas Anderson
5675,Guy Ritchie
5677,Stephen Gaghan
5678,Ronny Yu
5679,Gore Verbinski
5680,Paul Schrader
5682,Tim Blake Nelson
5684,Godfrey Reggio
5685,Patricia Cardoso
5686,Alexander Sokurov
5689,Robert Benton
5690,Isao Takahata
5691,Adam Marcus
5693,John Badham
5694,Sylvester Stallone
5696,James Bridges
5699,William Wiard
5700,Alberto De Martino
5703,Gary Weis
5705,Robert Greenwald
5707,Sydney Pollack
5710,Steno
5712,Brian De Palma
5715,Tony Maylam
5718,Michael Schultz
5723,Michael Apted
5729,Franco Zeffirelli
5732,Richard Marquand
5734,John Alan Schwartz
5735,John Alan Schwartz
5736,John Alan Schwartz
5737,John Alan Schwartz
5742,Ronald Neame
5745,Alan Alda
5746,Bruce D. Clark
5747,Peter Weir
5752,Bill Forsyth
5754,Oliver Stone
5765,Phil Monroe
5768,Ken Shapiro
5772,Louis Malle
5773,John G. Avildsen
5777,Herbert Ross
5778,Juan Piquer Simón
5779,James Cameron
5780,John Waters
5782,Georges Lautner
5784,Steve Beck
5785,Jeff Tremaine
5787,Jonathan Demme
5788,Mike Leigh
5791,Julie Taymor
5792,Dylan Kidd
5795,Robert Aldrich
5796,John Huston
5799,Otto Preminger
5801,Norman Jewison
5803,Betty Thomas
5808,Kathryn Bigelow
5809,Brian De Palma
5810,Curtis Hanson
5812,Todd Haynes
5815,Don Michael Paul
5816,Chris Columbus
5818,Carlos Carrera
5819,Neil Burger
5820,Paul Justman
5825,Michael Powell
5826,John Ford
5828,Steven Vidler
5829,Paul Gross
5830,Cy Endfield
5832,Bill Corcoran
5833,Neil Marshall
5834,James Toback
5836,Melville Shavelson
5839,Yves Robert
5840,Yves Robert
5841,William A. Graham
5843,"Daniel Petrie, Jr."
5846,Jack Fisk
5847,Miloš Forman
5850,Richard Franklin
5853,David Cronenberg
5854,Burt Reynolds
5857,Andrew Bergman
5859,Walter Hill
5864,John Derek
5866,Peter Bogdanovich
5867,Michael Mann
5868,Andrew Solt
5869,Ulu Grosbard
5872,Lee Tamahori
5873,Michael Hoffman
5874,Marcus Raboy
5875,Rebecca Miller
5876,Phillip Noyce
5878,Pedro Almodóvar
5879,Seth Kearsley
5880,Christian Duguay
5881,Steven Soderbergh
5882,Ron Clements
5883,Robert Harmon
5888,Aleksey Balabanov
5891,Meir Zarchi
5893,John Dahl
5899,Cy Endfield
5900,Harold Ramis
5901,Franc. Reyes
5902,Spike Jonze
5903,Kurt Wimmer
5909,Takashi Miike
5910,Claude Lelouch
5913,Jonas Cornell
5914,Errol Morris
5915,John Huston
5917,Luis Valdez
5918,Jack Sholder
5923,Arthur Hiller
5926,Norman Jewison
5927,Colin Higgins
5932,Les Blank
5933,David S. Ward
5936,Robert Altman
5938,Sidney Lumet
5940,Paul Bartel
5941,Charles Stone III
5942,Tom Brady
5943,Wayne Wang
5944,Stuart Baird
5945,Alexander Payne
5947,Bruce Beresford
5949,Juan Carlos Fresnadillo
5952,Peter Jackson
5954,Spike Lee
5955,Denzel Washington
5956,Martin Scorsese
5957,Marc Lawrence
5958,Cathy Malkasian
5959,Joe Carnahan
5960,Curtis Hanson
5961,Kathryn Bigelow
5962,Uli Edel
5963,William Wyler
5965,Ridley Scott
5966,Gerd Oswald
5968,George Armitage
5969,Howard Zieff
5970,Howard Zieff
5971,Hayao Miyazaki
5980,Bob Clark
5981,Steve Sekely
5984,Just Jaeckin
5985,Santosh Sivan
5986,John Huston
5989,Steven Spielberg
5991,Rob Marshall
5992,Stephen Daldry
5993,Menno Meyjes
5994,Douglas McGrath
5995,Roman Polanski
6000,Ruggero Deodato
6001,Martin Scorsese
6003,George Clooney
6003,George Clooney
6005,C. B. Harding
6006,Shawn Levy
6008,Luc Dardenne
6012,Chris Koch
6013,David McNally
6014,Dennis Dugan
6016,Fernando Meirelles
6021,Wim Wenders
6022,Edward James Olmos
6025,Tamra Davis
6027,Nancy Savoca
6031,Douglas Sirk
6032,George Roy Hill
6033,Jonathan Wacks
6035,Julien Duvivier
6037,Randal Kleiser
6039,Gene Wilder
6040,Jonathan Liebesman
6042,André Heller
6047,John Cromwell
6051,Perry Henzell
6056,Coline Serreau
6057,Reggie Rock Bythewood
6058,David R. Ellis
6059,Roger Donaldson
6060,Daisy von Scherler Mayer
6062,Keith Fulton
6063,Lucky McKee
6064,Mark Robson
6073,Basil Dearden
6077,Guy Hamilton
6078,Clint Eastwood
6084,Clint Eastwood
6091,Pedro Almodóvar
6092,Boaz Davidson
6093,Jules Bass
6095,Jackie Chan
6096,Arthur Hiller
6100,Woody Allen
6101,Costa-Gavras
6103,Frank Perry
6104,Ian MacNaughton
6105,Jerzy Skolimowski
6107,Paolo Taviani
6109,Francis Ford Coppola
6114,Jim Jarmusch
6115,Robert Towne
6116,Ken Annakin
6121,Rainer Werner Fassbinder
6122,Joe Layton
6123,Chris Marker
6124,Pierre De Moro
6125,Julien Temple
6126,Rainer Werner Fassbinder
6127,Alan Parker
6132,Lucio Fulci
6133,Wim Wenders
6140,Dario Argento
6143,Blake Edwards
6148,Samuel Fuller
6154,Gary Hardwick
6155,Donald Petrie
6156,David Dobkin
6157,Mark Steven Johnson
6159,David Gordon Green
6162,Gus Van Sant
6163,Laetitia Colombani
6166,Nick Castle
6170,Carroll Ballard
6178,Guy Green
6180,Sidney Lumet
6182,Norman Jewison
6183,Michael Gordon
6184,Nicolas Roeg
6185,Ron Shelton
6186,Ronald F. Maxwell
6187,Alan Parker
6188,Todd Phillips
6195,Mark Moskowitz
6197,David Cronenberg
6198,Martin Bell
